timestamp,close,volume
1640998800000,46778.14,943.81539
1641002400000,46811.77,485.1686
1641006000000,46813.2,562.88971
1641009600000,46711.05,861.88389
1641013200000,47192.55,1400.73642
1641016800000,46979.62,613.97776
1641020400000,47194.73,646.20081
1641024000000,47124.82,532.44767
1641027600000,47143.98,541.32491
1641031200000,46871.08,923.0176
1641034800000,46758.87,732.88793
1641038400000,47074.05,582.15009
1641042000000,47023.24,454.14412
1641045600000,46926.22,503.6622
1641049200000,47219.04,1515.95305
1641052800000,47268.62,1049.57919
1641056400000,47754.48,1320.66577
1641060000000,47560.55,860.76025
1641063600000,47329.78,830.6716
1641067200000,47391.82,717.20792
1641070800000,47319.67,809.21927
1641074400000,47440.74,466.47861
1641078000000,47722.65,746.28954
1641081600000,47625.3,1082.50817
1641085200000,47377.97,465.7536
1641088800000,47370.5,452.39245
1641092400000,47329.47,387.25302
1641096000000,46910.3,1259.6882
1641099600000,47081.28,686.20377
1641103200000,47122.61,528.20197
1641106800000,47173.45,544.37433
1641110400000,47222.4,578.28603
1641114000000,47273.24,792.44368
1641117600000,47188.89,390.08901
1641121200000,47235.5,359.02993
1641124800000,47292.95,798.05773
1641128400000,47137.35,580.44121
1641132000000,47112.55,617.66611
1641135600000,47340.47,784.16369
1641139200000,47792.3,1367.5695
1641142800000,47401.14,1440.59237
1641146400000,47058.12,1852.33799
1641150000000,46907.68,937.38607
1641153600000,47007.14,570.22257
1641157200000,47018.03,432.59568
1641160800000,47255.38,683.72196
1641164400000,47286.18,749.48136
1641168000000,47050.08,734.11794
1641171600000,47116.71,628.0558
1641175200000,46999.98,781.70714
1641178800000,46793.26,850.43854
1641182400000,46822.26,688.49875
1641186000000,47078.64,918.62173
1641189600000,46923.75,596.63069
1641193200000,47051.37,635.22586
1641196800000,46978.82,684.64114
1641200400000,46984.55,987.07117
1641204000000,47126.02,1138.98932
1641207600000,47378.0,1451.6891
1641211200000,47194.39,1183.63545
1641214800000,47153.5,813.83783
1641218400000,46874.53,1711.43
1641222000000,46693.45,1754.81723
1641225600000,46482.34,3415.75302
1641229200000,46577.15,1121.75227
1641232800000,46472.73,662.25
1641236400000,46360.01,661.7066
1641240000000,45922.0,3127.50381
1641243600000,45979.01,1055.66747
1641247200000,46217.9,1002.70049
1641250800000,46446.1,1055.33575
1641254400000,46244.37,1055.75335
1641258000000,46054.99,771.65428
1641261600000,46103.36,1021.46917
1641265200000,46313.97,755.88587
1641268800000,46100.14,2070.6589
1641272400000,46151.66,869.60169
1641276000000,46367.53,1240.05303
1641279600000,46550.0,1554.0381
1641283200000,46489.73,1316.31063
1641286800000,46356.21,856.18802
1641290400000,46625.37,1162.38531
1641294000000,46733.77,1351.64824
1641297600000,46641.53,897.32283
1641301200000,46955.22,1511.87787
1641304800000,47333.38,3051.43768
1641308400000,46925.35,2605.26496
1641312000000,46767.27,1774.71297
1641315600000,46555.01,782.53703
1641319200000,45750.0,4580.41041
1641322800000,46052.36,2717.79608
1641326400000,46264.92,1111.32358
1641330000000,46221.89,713.51555
1641333600000,46159.91,671.315
1641337200000,45832.01,1048.25305
1641340800000,46271.57,1006.79621
