timestamp,close,volume,log_returns,volatility_30_period
1641132000000,47112.55,617.66611,-0.0005262605174617825,0.021951551367970053
1641135600000,47340.47,784.16369,0.004826112333526164,0.022476654569273568
1641139200000,47792.3,1367.5695,0.00949900643957418,0.023477864520586412
1641142800000,47401.14,1440.59237,-0.008218259610527358,0.024935543221510162
1641146400000,47058.12,1852.33799,-0.007262845544771429,0.02522055066410424
1641150000000,46907.68,937.38607,-0.003202018788484238,0.025402191493818633
1641153600000,47007.14,570.22257,0.002118090354301868,0.02540877627356253
1641157200000,47018.03,432.59568,0.00023164010336150832,0.02459889749955338
1641160800000,47255.38,683.72196,0.0050353647226409675,0.025116140135151167
1641164400000,47286.18,749.48136,0.0006515653240681245,0.022797622201722944
1641168000000,47050.08,734.11794,-0.005005508867094343,0.022975080903444724
1641171600000,47116.71,628.0558,0.001415148825179001,0.022555836502741195
1641175200000,46999.98,781.70714,-0.002480538995878773,0.022620365941219828
1641178800000,46793.26,850.43854,-0.0044080007199266665,0.02296609781860099
1641182400000,46822.26,688.49875,0.0006195554097788472,0.02279169667575396
1641186000000,47078.64,918.62173,0.005460664106083487,0.022662031508073926
1641189600000,46923.75,596.63069,-0.0032954511087516037,0.022787275785640455
1641193200000,47051.37,635.22586,0.002716039701849135,0.022467531239619195
1641196800000,46978.82,684.64114,-0.0015431217228528188,0.02250556484617785
1641200400000,46984.55,987.07117,0.00012196242018790558,0.022500475546503737
1641204000000,47126.02,1138.98932,0.003006465831847177,0.020853665439703708
1641207600000,47378.0,1451.6891,0.005332695839666316,0.021212390107676816
1641211200000,47194.39,1183.63545,-0.0038829563405548204,0.021588131349800185
1641214800000,47153.5,813.83783,-0.0008667920938168233,0.021579979902759786
1641218400000,46874.53,1711.43,-0.005933779927922597,0.022341166040907637
1641222000000,46693.45,1754.81723,-0.0038705596950311264,0.022584544048136184
1641225600000,46482.34,3415.75302,-0.004531442368103174,0.022921772839986827
1641229200000,46577.15,1121.75227,0.0020376220158416854,0.023016282616566547
1641232800000,46472.73,662.25,-0.0022443885759493424,0.023014559640463218
1641236400000,46360.01,661.7066,-0.0024284547756786607,0.022925004317375444
1641240000000,45922.0,3127.50381,-0.009492929104888746,0.02460563208091773
1641243600000,45979.01,1055.66747,0.0012406829329282833,0.02400339094662875
1641247200000,46217.9,1002.70049,0.005182180934603031,0.022389088468228006
1641250800000,46446.1,1055.33575,0.004925331548887333,0.02192954050993455
1641254400000,46244.37,1055.75335,-0.004352773667210454,0.021206832387057114
1641258000000,46054.99,771.65428,-0.004103609510554783,0.021340827007578517
1641261600000,46103.36,1021.46917,0.0010497150706708946,0.021225897586880545
1641265200000,46313.97,755.88587,0.0045578110641066975,0.021843077210195808
1641268800000,46100.14,2070.6589,-0.004627656568915199,0.021442251377461124
1641272400000,46151.66,869.60169,0.0011169430917597441,0.021480420133861814
1641276000000,46367.53,1240.05303,0.00466649981989495,0.021702298138918157
1641279600000,46550.0,1554.0381,0.003927573937074125,0.022072384726873402
1641283200000,46489.73,1316.31063,-0.001295575738028209,0.02198867404455495
1641286800000,46356.21,856.18802,-0.002876164365256139,0.021749279093394913
1641290400000,46625.37,1162.38531,0.00578954996953731,0.022577265794773493
1641294000000,46733.77,1351.64824,0.002322216093977093,0.021982100766352673
1641297600000,46641.53,897.32283,-0.00197568371943246,0.021831750645649142
1641301200000,46955.22,1511.87787,0.006703035618751854,0.022728500221048626
1641304800000,47333.38,3051.43768,0.008021373265532365,0.024059870592226654
1641308400000,46925.35,2605.26496,-0.008657713692692953,0.02565730516331717
1641312000000,46767.27,1774.71297,-0.0033744418717899195,0.025666465918135258
1641315600000,46555.01,782.53703,-0.004548975143505731,0.025341290986534547
1641319200000,45750.0,4580.41041,-0.017442832418639,0.030308415784846773
1641322800000,46052.36,2717.79608,0.0065872183093982,0.03125337649937765
1641326400000,46264.92,1111.32358,0.004604996499651782,0.031235093368238966
1641330000000,46221.89,713.51555,-0.0009305111313666257,0.031038445832023656
1641333600000,46159.91,671.315,-0.001341822941304876,0.030755286737156138
1641337200000,45832.01,1048.25305,-0.007128917163490358,0.03141446563229839
1641340800000,46271.57,1006.79621,0.009544978321800159,0.03292758170766175
1641344400000,46111.5,726.20925,-0.003465357022363721,0.03301818278570791
1641348000000,46296.95,639.23432,0.004013707598476554,0.031817583011885385
1641351600000,46422.55,662.40091,0.002709248363625915,0.03189767058063895
1641355200000,46414.47,508.72042,-0.00017406849165133725,0.03150029751133508
1641358800000,46302.8,494.64292,-0.0024088296386793983,0.031200444554644026
1641362400000,46450.0,608.83518,0.0031740308342209597,0.031047384989688814
1641366000000,46407.51,572.8358,-0.0009151656762182524,0.030758089536148447
1641369600000,46642.07,961.44434,0.005041623978021597,0.03112179123516459
1641373200000,46858.94,1536.64847,0.004638888690233455,0.031133134501333593
1641376800000,46818.5,1629.77569,-0.0008633882931073662,0.030730506614143893
1641380400000,46270.99,1495.93677,-0.01176322511574833,0.03307919077719083
1641384000000,46229.99,1882.06245,-0.0008864771526736624,0.03274819534532793
1641387600000,46440.01,1021.81875,0.004532650470923235,0.03283064487514131
1641391200000,46689.52,1923.98717,0.0053583561947231064,0.03324719157220241
1641394800000,46622.53,1228.3942,-0.001435827666606508,0.03314292315479049
1641398400000,46301.62,1014.13701,-0.006906951008450299,0.033355465849364975
1641402000000,46010.72,1192.45603,-0.006302536864001949,0.03378447199200081
1641405600000,45919.92,3668.50105,-0.0019754029674279973,0.033784459477053365
1641409200000,44685.93,7383.66525,-0.027240322879594676,0.04226467196364149
1641412800000,43967.01,8054.81116,-0.016219106999078945,0.043460304335202614
1641416400000,43606.37,3844.19955,-0.00823633937012065,0.043400134730643115
1641420000000,43437.05,6856.6407,-0.0038904770416017544,0.04341463051832494
1641423600000,43451.13,2869.96497,0.0003240947185965868,0.04344581988574112
1641427200000,43680.94,2221.24911,0.005274993073899465,0.04113254101849185
1641430800000,43542.69,1908.16444,-0.0031700151844813677,0.040286083226792876
1641434400000,43259.54,1450.03547,-0.0065240490783209275,0.03997226067468493
1641438000000,42835.0,2327.84721,-0.009862261672805217,0.040661774690546056
1641441600000,43029.73,3057.2784,0.0045357467227397415,0.041260814427313074
1641445200000,43050.01,1649.15193,0.00047119102300297304,0.04104783159245757
1641448800000,43102.28,1265.54726,0.0012134327808027599,0.03941858560018193
1641452400000,43245.25,1176.41332,0.003311504814358639,0.03980356010837838
1641456000000,43055.41,1527.52833,-0.0043995099506047,0.039344690479956944
1641459600000,42597.87,2907.67194,-0.010683638781023545,0.03981527965968847
1641463200000,42878.88,1969.46675,0.0065751449931607,0.04084603671563919
1641466800000,42878.34,1347.12718,-1.2593691819910742e-05,0.040930331155413655
1641470400000,43062.76,1642.32739,0.00429178316487542,0.04110723286361406
1641474000000,43150.01,1886.14994,0.0020240627876210683,0.04133070057935551
1641477600000,42805.5,2175.95621,-0.008016050274490366,0.040951025214626124
1641481200000,42950.01,1709.80241,0.003370282254477933,0.040729722500377714
1641484800000,42882.22,1684.48555,-0.0015795934486456744,0.04069889682746258
1641488400000,43005.29,1218.07748,0.002865843572173868,0.04003716675408893
1641492000000,43369.04,1267.01944,0.008422691103213299,0.04146747681465257
1641495600000,43438.1,1330.94921,0.001591113693403553,0.04108113024714724
1641499200000,43221.5,1292.4114,-0.004998879548199903,0.040402679098606314
1641502800000,43120.64,779.82229,-0.0023362878399008635,0.0403864983387745
1641506400000,43180.97,528.19132,0.0013981201469465312,0.04032473885209321
1641510000000,43082.31,557.69907,-0.0022874169175582325,0.04011447706973738
1641513600000,42788.15,1388.76561,-0.006851276927009637,0.04038266621570852
1641517200000,43008.9,699.84938,0.005145875927486404,0.03181405696418089
1641520800000,42799.13,747.90157,-0.004889295742668393,0.02811041553210274
1641524400000,41803.11,6273.84627,-0.02354703660144783,0.035455478213016055
1641528000000,41700.33,6290.72537,-0.002461696234393486,0.035380689155319604
1641531600000,41851.33,2331.60741,0.003614534155261947,0.035694341160608004
1641535200000,41529.14,1875.03696,-0.0077282270915035485,0.03560357466601617
1641538800000,41706.71,2325.13466,0.004266677624642897,0.03605624657896765
1641542400000,42088.61,3719.93086,0.009115130634879455,0.03714839213856043
1641546000000,42422.56,1591.9884,0.00790313844185876,0.036969385261221434
1641549600000,42172.83,1278.56313,-0.0059041213814869575,0.037024172160136766
1641553200000,42258.62,1036.72745,0.0020321818356633776,0.037106782042545076
1641556800000,42400.0,975.52441,0.003340005576088342,0.037275938657656695
1641560400000,41489.22,5136.68431,-0.021714727780626032,0.04261443893160143
1641564000000,41894.4,2577.29371,0.009718531987328805,0.04389946192339472
1641567600000,41319.11,5256.54394,-0.01382706163134469,0.04472807042792578
1641571200000,42135.26,4909.62675,0.019559815033992296,0.04871484405214695
1641574800000,41993.48,1186.96985,-0.003370551709812468,0.04878983478946754
1641578400000,41707.64,880.73461,-0.006830042684968241,0.04888140626658723
1641582000000,41775.38,893.4115,0.001622845337095396,0.04885681053909468
1641585600000,41922.2,1109.53468,0.0035083487621648604,0.04852215907213578
1641589200000,41875.01,596.35057,-0.0011262906005698847,0.048340442691150926
1641592800000,41541.82,973.4074,-0.007988598270871842,0.048863232563211914
1641596400000,41566.48,780.34938,0.0005934425496303391,0.04872708349537005
1641600000000,41991.89,1244.69199,0.010182431170056567,0.049114364987415726
1641603600000,41883.41,1168.11943,-0.0025866985986748446,0.04905735600856691
1641607200000,41882.85,623.26458,-1.3370538448605431e-05,0.048912660490911086
1641610800000,41810.91,510.16918,-0.0017191250032873155,0.04889974607749667
1641614400000,41900.92,471.07045,0.0021504734680359893,0.048944130548290804
1641618000000,41971.7,517.64026,0.0016877979202832287,0.04899762272274298
1641621600000,41922.23,625.30663,-0.0011793464851105272,0.048608167823701046
1641625200000,41913.58,521.47279,-0.00020635573344367927,0.048237645549821746
1641628800000,41964.88,947.1604,0.0012231985755654913,0.04809651963954148
1641632400000,42163.71,860.34897,0.004726820459060785,0.04211441372181535
1641636000000,41918.66,839.11518,-0.005828824610948207,0.042474760434254924
1641639600000,41940.22,674.67737,0.0005141971959328875,0.04232786936200576
1641643200000,41876.31,744.96865,-0.001524997810953522,0.04159368659803689
1641646800000,41905.0,1003.98627,0.0006848783128705162,0.041392049426503014
1641650400000,41741.27,709.21182,-0.003914823915240939,0.040516826553746874
1641654000000,41613.33,1713.01211,-0.0030697790036939275,0.039702964294587674
1641657600000,41346.01,1715.07063,-0.006444625167472858,0.039780674605543694
1641661200000,40842.12,3416.24626,-0.012262021623006191,0.041318360506194925
1641664800000,40679.82,4373.31437,-0.003981755449646733,0.04114611961573491
1641668400000,40831.07,3045.11478,0.0037111648172145646,0.03563415853110649
1641672000000,40975.37,1424.80734,0.0035278432763789598,0.0343047055906876
1641675600000,41769.03,2802.28914,0.019184001345610248,0.03704956021837637
1641679200000,41911.11,2006.54953,0.0033957910809355404,0.03149417963944709
1641682800000,41679.74,995.12298,-0.0055357874901318166,0.03179425238061584
1641686400000,41773.24,1485.82226,0.0022407837113263963,0.03113944004043679
1641690000000,41809.67,883.65676,0.0008717093555815476,0.031109296400348083
1641693600000,42098.99,1140.15501,0.0068960974130227,0.031680655903358966
1641697200000,41833.89,746.09555,-0.006316973313643792,0.032314226303076954
1641700800000,42079.41,884.47963,0.005851770830510208,0.03174818604690992
1641704400000,41765.9,594.21526,-0.007478330298902776,0.032716171552389456
1641708000000,41873.62,566.39155,0.002575817258604402,0.031152366696503953
1641711600000,41791.51,415.68476,-0.001962825525090043,0.031106939473065337
1641715200000,41666.67,789.93569,-0.0029916802190364396,0.031243290783470712
1641718800000,41510.01,858.20496,-0.0037669256634639925,0.03141479755311007
1641722400000,41644.7,705.73465,0.003239506644684551,0.031519253673104805
1641726000000,41857.62,783.60595,0.005099749598779652,0.03191336057947993
1641729600000,41746.98,553.97717,-0.002646745862991307,0.03199876404843474
1641733200000,41470.0,922.91336,-0.006656839092907207,0.03265608745181391
1641736800000,41535.93,628.73613,0.0015885615368608408,0.032676387086301224
1641740400000,41621.11,1262.20157,0.002048654684957575,0.032354747948109136
1641744000000,42143.04,1325.34768,0.012462055778035634,0.034309522378727066
1641747600000,42094.59,1198.07276,-0.001150317390044038,0.03433301553277746
1641751200000,41966.99,1271.89519,-0.0030358719881853264,0.03444108851208264
1641754800000,42695.26,2007.33524,0.01720455016716719,0.03847118356481849
1641758400000,42439.38,1156.79543,-0.00601120226757648,0.03878282841673904
1641762000000,42300.0,568.89483,-0.0032896187272731564,0.038804688406247366
1641765600000,42205.37,749.07543,-0.0022396219211772393,0.038244886100615716
1641769200000,41864.62,1225.16744,-0.008106385310312558,0.0369948329719914
1641772800000,41655.18,1083.2151,-0.005015348193267568,0.03714785922765881
1641776400000,41815.32,656.91367,0.0038370489329198373,0.037158312189558486
1641780000000,41927.71,746.59629,0.0026841652965844008,0.03710363717767705
1641783600000,41967.59,603.35126,0.0009507088717433552,0.031848483269992185
1641787200000,42187.22,1026.65893,0.005219677844963791,0.032091589714843376
1641790800000,42031.29,641.96551,-0.00370299066506374,0.031802635350634004
1641794400000,41925.01,823.59986,-0.0025317946782096815,0.031856294252356865
1641798000000,42042.38,723.8609,0.002795610925658338,0.031961125129446544
1641801600000,41816.84,997.44685,-0.005379027942620251,0.031650468813683476
1641805200000,41796.01,709.978,-0.0004982487842698185,0.031020313691123503
1641808800000,41778.88,628.09437,-0.0004099317448072212,0.030418192619622263
1641812400000,41565.34,1756.67489,-0.005124301775677926,0.02992572539805233
1641816000000,40930.0,3223.67692,-0.015403356404384238,0.03342177696083935
1641819600000,40774.0,2678.34877,-0.0038186671293644584,0.03354219294883887
1641823200000,40786.57,12877.43442,0.0003082371812635149,0.03348361176748874
1641826800000,40984.33,3880.93354,0.0048369379709755295,0.0337755973125217
1641830400000,41904.4,4663.47158,0.022201034820713117,0.04054731886256617
1641834000000,41184.45,5819.36057,-0.017330075420451174,0.043819367464711864
1641837600000,41604.58,1816.05456,0.010149499433478948,0.04503461273681791
1641841200000,41297.15,1358.54117,-0.007416767038973261,0.04515507806061752
1641844800000,41714.72,1245.44049,0.010060573795725104,0.046271386937004846
1641848400000,41714.13,1365.38265,-1.414378839006651e-05,0.04622947182350026
1641852000000,41604.98,729.88329,-0.0026200486884640694,0.04447567414155449
1641855600000,41822.49,672.2866,0.005214361476700864,0.044822843296105
1641859200000,41593.7,869.73683,-0.005485519626544514,0.04504862915592078
1641862800000,41928.82,1240.9619,0.008024705154028009,0.042204618242580386
1641866400000,42173.77,1875.33837,0.0058250451649402915,0.04229546342495109
1641870000000,42277.98,948.11009,0.0024679193241586997,0.04225354372991716
1641873600000,42304.65,1170.50674,0.0006306259543801318,0.04219482768870357
1641877200000,42110.0,897.6433,-0.004611766914651803,0.04163458214496375
1641880800000,42105.0,990.30927,-0.00011874369188094364,0.04128718433093419
1641884400000,42211.05,824.67137,0.002515536624949412,0.041193030557284634
1641888000000,41991.78,2197.68722,-0.005208150263790901,0.041478328630146506
1641891600000,41984.8,1058.9429,-0.0001662368249831116,0.04146830019160939
1641895200000,41631.02,1544.92365,-0.00846208555003121,0.04194572091706305
1641898800000,41809.99,1271.07829,0.004289743723114964,0.042064329258185484
1641902400000,41812.69,946.89068,6.457578257330157e-05,0.04199397459837356
1641906000000,41701.52,1163.91865,-0.002662302994019587,0.04196074657980131
1641909600000,41642.0,2261.4602,-0.001428305646766052,0.0416480826795653
1641913200000,41733.93,2972.86186,0.0022051936872838213,0.04171169736852225
1641916800000,42705.24,4848.73177,0.02300716231285792,0.04765255144027727
1641920400000,42549.01,4190.85853,-0.0036650413294417273,0.0474891244505516
1641924000000,42755.0,1416.65246,0.004829559604216205,0.044577427679600844
1641927600000,42972.05,1440.44569,0.005063756744057554,0.044375045892280966
1641931200000,42800.38,1219.60178,-0.004002923298965927,0.04472798208622362
1641934800000,42659.2,702.1038,-0.0033040211157895206,0.044860401928010954
1641938400000,42713.13,561.85993,0.0012634071759217412,0.039331208017077374
1641942000000,42729.29,681.14201,0.000378266444061254,0.03467341561199175
1641945600000,42675.0,1004.90689,-0.0012713648766993824,0.03349417473034218
1641949200000,42626.05,724.93634,-0.0011476999491363056,0.0324650413438878
1641952800000,42559.33,725.31326,-0.0015664663030962283,0.03118568720756482
1641956400000,42605.02,631.48372,0.0010729842800079636,0.031180029789854218
1641960000000,42629.9,784.28575,0.0005837983001953394,0.03099068010191087
1641963600000,42705.51,652.00214,0.0017720667138298055,0.03067429512246474
1641967200000,42675.55,951.67503,-0.0007017950170599082,0.030043487540241515
1641970800000,42561.67,948.81146,-0.0026720737198700157,0.029298085440826953
1641974400000,42603.51,869.57762,0.0009825612619177799,0.028783150225217245
1641978000000,42796.83,1281.02538,0.004527390176919102,0.029013564875063288
1641981600000,42765.18,1451.62564,-0.0007398143508684323,0.029034975781711405
1641985200000,42935.92,2646.33241,0.003984551561140281,0.028783416833514576
1641988800000,43285.51,2409.05723,0.00810916533648831,0.029717678920156955
1641992400000,43920.97,5227.41461,0.014573945596620178,0.03268499698483367
1641996000000,43849.54,2481.51783,-0.0016276541122913666,0.03213630067251795
1641999600000,43560.29,2155.48087,-0.0066182729287716435,0.03310366310224943
1642003200000,43611.02,1613.92113,0.001163915185557757,0.03155197462174965
1642006800000,43841.57,1161.0812,0.005272583330233054,0.03165543647144309
1642010400000,43589.98,1048.28546,-0.005755146612954175,0.032468472056071805
1642014000000,43743.11,778.36522,0.003506807257794874,0.03225783923637464
1642017600000,43819.17,1258.22966,0.0017372781779995722,0.03210606942600015
1642021200000,43773.09,1786.14248,-0.001052147855322858,0.032217957611553244
1642024800000,43842.95,574.66169,0.0015946855120277576,0.02340260290130713
1642028400000,43902.66,777.15978,0.0013609799787493028,0.022928534239353406
1642032000000,43720.0,1234.16915,-0.004169247192276681,0.023156311880199565
1642035600000,43548.57,992.52709,-0.00392879636982887,0.023167006654675252
1642039200000,43587.63,615.45639,0.0008965275652654637,0.022707595956386262
1642042800000,43509.93,1137.4846,-0.00178420659803708,0.022486552508077025
1642046400000,43623.02,849.79404,0.0025958047673568284,0.022562993405961563
1642050000000,43662.68,571.73768,0.000908739982134535,0.022561340484239453
1642053600000,43708.42,1073.35534,0.00104702823195791,0.022468547912443626
1642057200000,43699.99,836.91713,-0.00019288761862012362,0.022403224238044864
1642060800000,43896.44,1060.63413,0.004485350130234935,0.022550613527679363
1642064400000,43883.0,1022.25878,-0.00030622205165647867,0.022590107771773543
1642068000000,43780.25,1099.0732,-0.0023441988987000268,0.022832380056784646
1642071600000,43602.31,1425.68774,-0.0040726718455581816,0.023340579308841217
1642075200000,43803.16,768.7972,0.004595830295829268,0.02361276218329049
1642078800000,43924.62,1023.6518,0.002769022027177623,0.02339446427609658
1642082400000,44154.52,4866.88512,0.005220317139725092,0.02376262060573031
1642086000000,43200.0,4892.54873,-0.02185480481555392,0.03284237296814111
1642089600000,43250.89,1782.99397,0.0011773159507809314,0.03283477847494677
1642093200000,42822.12,2807.09484,-0.00996301968990229,0.03418389041007117
1642096800000,42709.29,1040.60187,-0.002638330537256481,0.03319281359807226
1642100400000,42700.67,1314.97413,-0.0002018499956976375,0.029341032749748065
1642104000000,42796.18,1918.7156,0.0022342352900868077,0.029501015288093586
1642107600000,42810.99,871.73458,0.0003459990593718585,0.02889857969142822
1642111200000,42594.37,770.26146,-0.00507276041038866,0.029181201265932284
1642114800000,42560.11,933.52305,-0.0008046553005438718,0.0285007699425607
1642118400000,42750.66,1160.43813,0.004467204243571465,0.028565439021006247
1642122000000,42581.12,1138.08119,-0.003973671311842389,0.02841895756198387
1642125600000,42713.89,1136.25985,0.0031131975301689468,0.02858374763576218
1642129200000,42623.87,1100.14262,-0.0021097350900650884,0.028610976856704426
1642132800000,42680.28,937.36417,0.0013225618735443517,0.028587845676837944
1642136400000,42894.92,871.32726,0.005016417142063928,0.0291152168192845
1642140000000,42810.22,961.01177,-0.0019765448740880023,0.028932698746580877
1642143600000,42660.01,1246.12553,-0.0035149116750645354,0.028887857633499176
1642147200000,42519.99,1845.45077,-0.0032876291645275403,0.028953508679443733
1642150800000,42548.53,1013.53743,0.0006709885412556216,0.028973599405852247
1642154400000,42075.29,2117.99354,-0.011184674324463875,0.030563476150729088
1642158000000,42012.94,2651.35114,-0.0014829664371962589,0.03048591512159296
1642161600000,42057.26,2023.3774,0.0010543570517440642,0.03048649566744869
1642165200000,42165.0,1343.06319,0.0025584699049891195,0.030711648719780396
1642168800000,42975.88,3013.09459,0.019048535054180905,0.03641911284387177
1642172400000,43109.0,2617.86679,0.0030927639350793626,0.036615838185199
1642176000000,43201.06,1549.41532,0.0021332399702084733,0.03666805354284437
1642179600000,42913.26,1092.29876,-0.006684162901765281,0.03702664526957035
1642183200000,43050.04,977.46771,0.003182290941148697,0.03685073786460946
1642186800000,43077.93,1012.4358,0.0006476409690102178,0.03671221096903867
1642190400000,43100.94,624.56688,0.0005340056221856703,0.03623316168555168
1642194000000,43293.89,831.62056,0.004466709890009335,0.0293143023102746
1642197600000,43250.56,714.78841,-0.0010013352357195213,0.029310309199346525
1642201200000,43059.96,661.80411,-0.004416618271524913,0.027848356153146032
1642204800000,43100.01,776.16721,0.0009296661288189979,0.027702388026367798
1642208400000,42967.8,712.20009,-0.003072231162610206,0.027904531395069147
1642212000000,43090.0,659.69825,0.0028399536621200733,0.027956559467185397
1642215600000,42927.96,825.12891,-0.0037675897376817464,0.028239815018209637
1642219200000,42907.71,1023.29118,-0.00047183182412815686,0.027739889904022833
1642222800000,42985.96,590.35999,0.0018220206831911273,0.027761489301842756
1642226400000,43068.4,714.87178,0.0019159987993664581,0.02748419863300147
1642230000000,43088.12,532.25493,0.00045777151501416634,0.027135275543521756
1642233600000,42983.95,691.57797,-0.002420530861189715,0.027125988013742535
1642237200000,43061.7,599.96966,0.001807180750225693,0.027062182020816224
1642240800000,43096.75,805.08877,0.0008136172814974652,0.02704786090844393
1642244400000,43017.59,503.07822,-0.0018384864192641669,0.026683732046591285
1642248000000,42715.56,1441.46489,-0.007045845148473092,0.02755808675527309
1642251600000,42906.51,846.44473,0.0044603060068139164,0.027681620826819135
1642255200000,43186.48,1588.49558,0.006503920630855174,0.028136343797133798
1642258800000,43401.21,1104.13621,0.004959837598072296,0.02848511392647059
1642262400000,43338.22,1202.395,-0.001452396241775556,0.025837751026885146
1642266000000,43383.26,1662.49082,0.0010387277534857232,0.02571124224753291
1642269600000,43334.93,992.47394,-0.0011146451512399757,0.025803917284586742
1642273200000,43528.34,712.8252,0.004453212954744432,0.025991367564957006
1642276800000,43485.0,1507.31496,-0.0009961691755320803,0.018203143400443208
1642280400000,43296.72,1085.45431,-0.0043391694798714416,0.018576025536476855
1642284000000,43237.4,627.40888,-0.0013710201084141526,0.018518430080931663
1642287600000,43084.29,731.46468,-0.0035474319505285445,0.01758438622354648
1642291200000,43069.7,772.86732,-0.0003386958663082287,0.017302933010291146
1642294800000,42996.99,405.4211,-0.0016896203931581568,0.017372278802034295
1642298400000,42923.66,1069.09285,-0.0017069241865478263,0.017437067288239873
1642302000000,42977.22,535.91601,0.0012470188184506247,0.01684481689696303
1642305600000,43023.02,645.90962,0.0010651134073550899,0.016875520248926388
1642309200000,42958.69,438.98823,-0.0014963650293412488,0.016361192564443024
1642312800000,43200.0,571.91117,0.005601538996700163,0.01729912624169444
1642316400000,43202.21,607.30016,5.115609891181362e-05,0.01699008096527992
1642320000000,43070.27,1312.7044,-0.00305868343796762,0.017059045403488775
1642323600000,43074.99,1019.20468,0.00010958234973634414,0.01661154256786706
1642327200000,42899.99,1172.94515,-0.004070957427034207,0.017124813205946596
1642330800000,42968.29,1203.68411,0.0015908089553849172,0.017100825085594885
1642334400000,43005.93,644.99288,0.0008756113729178241,0.017010787390336356
1642338000000,43129.54,2260.54268,0.0028701320107669477,0.017254351381636047
1642341600000,43300.02,1422.48883,0.003944951729321224,0.01749090921951956
1642345200000,43219.53,997.18364,-0.0018606204775856827,0.01753636178102845
1642348800000,43381.45,947.1962,0.0037394539573153106,0.017896130323631344
1642352400000,43071.88,762.74405,-0.007161582396139492,0.019268414979597484
1642356000000,43066.8,620.03999,-0.0001179493348605434,0.017823377422976513
1642359600000,42824.79,960.43526,-0.00563525813042926,0.01822445537408366
1642363200000,43029.01,763.88888,0.0047573988611602554,0.017647935010052716
1642366800000,42951.01,417.16364,-0.001814375511839315,0.016915016970174217
1642370400000,43190.01,523.45493,0.005549054637937543,0.017864318984887582
1642374000000,43071.66,526.27693,-0.0027439782758405724,0.01801165426400236
1642377600000,42891.12,732.88601,-0.004200428730850921,0.01842617774418959
1642381200000,42894.05,787.82091,6.831017531676312e-05,0.017754939199875915
1642384800000,42918.6,642.62375,0.000572176728484054,0.017777875836503296
1642388400000,42647.4,903.82874,-0.0063389876383110185,0.018335688648793026
1642392000000,42622.99,1238.00312,-0.0005725316998500236,0.018313988819877905
1642395600000,42664.68,1505.02026,0.0009776326008318435,0.01808681950485679
1642399200000,42748.92,789.67982,0.0019725202383147874,0.01823225627444192
1642402800000,42656.03,783.37561,-0.0021752846088794815,0.01827835911866063
1642406400000,42790.35,927.5369,0.0031439625795849284,0.01852462527233067
1642410000000,42838.94,1080.50371,0.0011348921663428804,0.018516505313528768
1642413600000,42795.11,774.13875,-0.0010236583187965514,0.018497478331655822
1642417200000,42671.31,739.074,-0.0028970462688505784,0.018653201829140802
1642420800000,42550.09,1202.17533,-0.002844827279373631,0.017818106349638103
1642424400000,42646.38,921.17076,0.002260423254615783,0.018025238048852057
1642428000000,42661.71,722.90114,0.0003594031976337412,0.01783295654793472
1642431600000,42477.66,1332.14094,-0.004323505957332133,0.0182687592601498
1642435200000,42217.03,2462.67736,-0.006154596532582337,0.018805112839966755
