timestamp,open,high,low,close,volume,log_returns,volatility_30_period,RSI14,SMA50
2025-01-07 13:00:00,100750.88,100960.06,100615.63,100636.8,744.04629,-0.0011330385904471138,0.004261690968336097,17.33409610983972,100085.98640000001
2025-01-07 14:00:00,100636.8,100862.91,99732.0,99979.69,2490.75719,-0.006550930583732837,0.004412978518408189,14.571460958995772,100130.18
2025-01-07 15:00:00,99979.69,100142.99,97153.5,97952.26,8692.12932,-0.020486848239694367,0.005823412941782698,8.815827756764563,100135.42599999999
2025-01-07 16:00:00,97952.26,98347.81,97586.41,97733.58,2402.7833,-0.0022350119051088024,0.005822133561002504,8.851367141855519,100132.9964
2025-01-07 17:00:00,97733.58,97806.03,96577.0,97277.31,2384.90474,-0.004679439518318654,0.005784484637252729,7.546092332221193,100117.96299999999
2025-01-07 18:00:00,97277.32,97541.6,96600.0,96750.86,1551.15869,-0.005426544938097422,0.005849176006781904,6.9039153394626425,100092.27679999999
2025-01-07 19:00:00,96750.86,97200.01,96323.67,96451.98,1482.07032,-0.003093952846864357,0.005808288730923672,5.354741273845605,100066.69479999998
2025-01-07 20:00:00,96451.99,96870.52,96181.81,96533.35,1820.47033,0.0008432765829605297,0.005239362400205648,5.423525325185793,100038.9836
2025-01-07 21:00:00,96533.34,97094.19,96400.0,96501.22,1161.95008,-0.00033289374329916236,0.004376670053084848,5.538956442972079,100007.4154
2025-01-07 22:00:00,96501.23,97220.76,96412.0,97164.0,708.70971,0.006844621739906249,0.004647493050416785,11.945811621702433,99985.18119999999
2025-01-07 23:00:00,97163.99,97169.65,96800.8,96954.61,810.74206,-0.002157341650144293,0.004639517291912605,11.893307846722422,99954.34300000001
2025-01-08 00:00:00,96954.6,97268.65,96707.77,97268.49,817.8225,0.003232162119287589,0.004722779793845746,16.9167059726432,99925.80860000002
2025-01-08 01:00:00,97268.49,97268.5,96608.14,96907.15,751.04704,-0.003721789376856738,0.004719596628068437,17.517720045630995,99896.6794
2025-01-08 02:00:00,96907.16,97181.82,96778.57,96878.14,677.26436,-0.0002994035328141005,0.004643944796040555,17.666781881542548,99869.89760000001
2025-01-08 03:00:00,96878.14,96878.14,96216.83,96525.2,1257.71877,-0.0036497859012246422,0.004616433631953138,16.989206218708276,99825.21299999999
2025-01-08 04:00:00,96525.2,96634.58,96057.48,96274.81,1105.11271,-0.002597407964573366,0.004493567242960152,18.176273935137743,99774.4014
2025-01-08 05:00:00,96274.8,96654.61,96102.94,96492.01,705.86066,0.0022535008038894874,0.004495598712783326,31.79561723485378,99723.4902
2025-01-08 06:00:00,96492.01,96636.37,95259.3,95284.31,1870.78889,-0.012595047869015408,0.004899266522048214,25.505977322775507,99639.85459999999
2025-01-08 07:00:00,95284.31,95815.52,95250.76,95657.09,1326.50987,0.003904658430575696,0.005025507677228057,33.52175646428984,99560.9964
2025-01-08 08:00:00,95657.09,96132.47,95528.56,95945.99,917.59892,0.003015611428959425,0.0051115409845378075,41.39855386871122,99489.67199999999
2025-01-08 09:00:00,95946.0,96098.1,95412.0,95432.82,613.22404,-0.005362884531673352,0.005130734296233115,39.585487780452986,99411.95439999999
2025-01-08 10:00:00,95432.83,96000.0,95432.43,95961.02,713.60141,0.005519522895542617,0.0053100076279538715,44.64091418983072,99350.30500000002
2025-01-08 11:00:00,95961.03,96052.0,94543.86,95134.92,1835.63994,-0.008645972762205495,0.005422639029279767,38.86249588345197,99273.00360000001
2025-01-08 12:00:00,95134.92,95376.56,94852.23,94888.01,1048.36101,-0.0025987404673519687,0.005393243940412724,30.097710527098215,99195.40460000001
2025-01-08 13:00:00,94888.01,95679.69,94888.0,95384.0,1277.78686,0.00521349538945761,0.0055663727638461755,36.92141407042378,99117.8848
2025-01-08 14:00:00,95384.01,95865.71,94888.88,95288.01,2131.52699,-0.0010068599802277886,0.005506416442245054,32.887419599005966,99040.50259999999
2025-01-08 15:00:00,95288.0,96079.32,94624.43,95493.77,3066.43677,0.002157020233052927,0.005564330451285925,37.4500980280731,98960.52780000001
2025-01-08 16:00:00,95493.77,95555.25,94556.21,94787.87,1545.18588,-0.007419562268936283,0.0056461306429969535,33.4314109382952,98841.5446
2025-01-08 17:00:00,94787.87,94847.99,92500.9,94030.82,5296.00136,-0.008018846615680046,0.005710587301689407,31.418614906943475,98679.20199999999
2025-01-08 18:00:00,94030.81,95106.33,93753.99,94242.61,2090.92444,0.002249813893910616,0.005765541161490246,34.77396964683888,98520.8808
2025-01-08 19:00:00,94242.62,94859.54,94053.82,94243.89,1331.27114,1.3581874564050382e-05,0.005776825622371337,32.59300784201993,98369.11959999999
2025-01-08 20:00:00,94243.89,94404.0,93755.48,93980.0,1050.42711,-0.002804002965844776,0.005719458708076295,38.17212004258482,98213.9436
2025-01-08 21:00:00,93982.01,94596.0,93600.0,94468.97,953.6077,0.00518942711478826,0.004697135607950805,39.448125188724575,98066.97859999999
2025-01-08 22:00:00,94468.97,95290.99,94460.86,95290.93,743.64746,0.008663212203987383,0.005024882114446604,44.6855082622635,97930.24960000001
2025-01-08 23:00:00,95290.93,95310.94,94900.0,95060.61,577.31311,-0.002419944828381113,0.004982158430319073,46.83500818862227,97799.2234
2025-01-09 00:00:00,95060.61,95150.0,94809.07,95135.3,552.16219,0.0007854007358980184,0.004910455070298672,42.39192127667416,97661.68980000001
2025-01-09 01:00:00,95135.3,95382.32,94966.66,94983.82,596.76178,-0.0015935275952761335,0.004891373951783289,48.41013640629809,97516.6542
2025-01-09 02:00:00,94983.82,95030.31,93422.89,94776.99,3219.21675,-0.0021799030253325585,0.004893646121765177,48.82191897111579,97371.3448
2025-01-09 03:00:00,94777.0,94800.69,94017.93,94027.9,1051.54436,-0.007935111538643576,0.005072264160661556,36.34340382678745,97213.5896
2025-01-09 04:00:00,94027.91,94487.74,93796.99,94424.24,686.14805,0.004206273108507339,0.004955502274956703,41.79760129905905,97068.52119999999
2025-01-09 05:00:00,94424.24,94566.64,94280.65,94472.58,347.93364,0.0005118138151318402,0.0049571023863403925,40.003876325634806,96923.8112
2025-01-09 06:00:00,94472.59,94618.63,94048.07,94095.03,515.64221,-0.00400440462186606,0.004926860381712499,42.752082818992484,96772.3714
2025-01-09 07:00:00,94095.04,94299.22,93186.38,93221.59,1274.59624,-0.009325881818687721,0.005131463700648623,41.73575409980034,96601.93379999998
2025-01-09 08:00:00,93221.59,93400.98,92750.0,93030.87,1897.18886,-0.002047973666063263,0.005129725328947829,37.57164249523064,96426.1406
2025-01-09 09:00:00,93030.88,93787.75,92970.96,93516.62,1012.10325,0.005207800950232097,0.005246418116489198,43.21496743087338,96263.1768
2025-01-09 10:00:00,93516.63,93660.0,93016.55,93462.43,958.29861,-0.0005796371466988287,0.005238897726917384,44.974726535875064,96094.32379999998
2025-01-09 11:00:00,93462.43,93877.46,93224.0,93465.23,706.7959,2.9958113210443217e-05,0.005207085610982648,39.23834030234799,95929.1646
2025-01-09 12:00:00,93465.23,93696.97,93155.25,93421.94,710.38168,-0.00046327418596203555,0.004729760587542973,25.945022047297016,95769.4678
2025-01-09 13:00:00,93421.94,93486.19,91900.12,91986.42,3474.4356,-0.015485263831361213,0.005366715402720953,19.80184792624027,95592.57899999998
2025-01-09 14:00:00,91986.41,92900.0,91800.0,92863.8,2363.05968,0.009492946114138704,0.005668326067628408,30.72621811319739,95434.83720000001
2025-01-09 15:00:00,92863.81,94588.23,92671.67,94244.02,2560.47367,0.014753472467040068,0.0062998955474165095,44.80584037542864,95306.9816
2025-01-09 16:00:00,94244.02,94685.25,93846.15,94250.95,1597.06769,7.352981358728475e-05,0.006200590580689462,46.1999895977207,95192.4068
2025-01-09 17:00:00,94250.96,94293.96,92325.0,92693.11,1927.98124,-0.01666676182549946,0.0067113932436893885,41.3665169960843,95087.22379999999
2025-01-09 18:00:00,92693.11,93239.51,92403.77,93020.11,1440.41777,0.0035215623092217565,0.00674983996003171,40.835821051381195,94992.95439999999
2025-01-09 19:00:00,93020.1,93291.96,91900.01,91909.59,1659.19728,-0.012010329862221416,0.006961964300296219,35.309263282185896,94885.6
2025-01-09 20:00:00,91909.59,92371.32,91203.67,91903.22,2948.09971,-6.930964172237348e-05,0.006965135872653935,36.878484956243874,94788.6472
2025-01-09 21:00:00,91903.21,92497.66,91781.09,92108.84,1113.80054,0.00223485445010521,0.006966445993580906,42.75944639289966,94701.78440000002
2025-01-09 22:00:00,92108.84,92720.67,91624.0,92456.32,1126.88174,0.0037653954901717855,0.006921428464289644,46.33620332333882,94620.2438
2025-01-09 23:00:00,92456.32,92689.38,92034.55,92552.49,804.64841,0.0010396262606294125,0.006793411806040539,43.53048381966716,94541.2692
2025-01-10 00:00:00,92552.49,92850.0,92431.73,92775.84,765.60662,0.0024103180353675785,0.006795737889437704,45.49510595775339,94453.506
2025-01-10 01:00:00,92775.85,93159.16,92590.33,93102.52,646.50474,0.0035149905169007878,0.0068352217575914885,47.7171883988284,94376.4642
2025-01-10 02:00:00,93102.52,93726.87,93033.5,93364.36,910.05796,0.002808436244561722,0.006844130162845798,49.64730758111067,94298.38159999998
2025-01-10 03:00:00,93364.36,93727.83,93312.58,93696.13,605.87134,0.003547198533242926,0.006805840369260352,62.10985144145846,94234.16120000002
2025-01-10 04:00:00,93696.13,93908.85,93500.0,93837.69,539.73949,0.0015097013102697333,0.0066042543980612154,57.70074406762239,94173.3522
2025-01-10 05:00:00,93837.69,94250.07,93642.85,93956.83,803.65233,0.0012688337868858764,0.006601850923553244,47.163426684076484,94121.9848
2025-01-10 06:00:00,93956.83,94319.0,93733.83,94252.83,883.82544,0.003145430941700189,0.00663033108284313,50.01756569382626,94081.5452
2025-01-10 07:00:00,94252.83,95000.0,94070.0,94492.63,1375.06652,0.0025409896378427864,0.006645697625834189,72.30828353953342,94041.5576
2025-01-10 08:00:00,94492.62,94766.12,94388.5,94680.01,786.92644,0.001981048224329558,0.006645785008639842,71.31531096546195,94029.4716
2025-01-10 09:00:00,94680.0,95000.55,94582.03,94793.08,750.72307,0.0011935205513593052,0.00647842865829026,99.78005890416178,94012.19139999998
2025-01-10 10:00:00,94793.07,95293.4,94757.57,95215.73,599.33683,0.004448748424539253,0.006483657845079613,100.0,93997.5862
2025-01-10 11:00:00,95215.73,95267.16,94600.49,95073.95,709.58099,-0.0014901493999647034,0.006491468725559009,95.63575247716761,93990.4088
2025-01-10 12:00:00,95073.95,95117.26,94702.49,95023.44,585.68189,-0.000531411832520736,0.0064444890741594965,93.48544906325186,93971.65719999999
2025-01-10 13:00:00,95023.44,95046.0,92715.85,93557.23,4436.60731,-0.0155502633999423,0.006853222627181815,61.624253194315166,93940.10339999999
2025-01-10 14:00:00,93557.23,94680.76,93379.93,94115.63,3037.5871,0.005950798083828809,0.006921236124773101,64.38533839833883,93924.65580000001
2025-01-10 15:00:00,94115.62,94524.0,92206.02,93730.92,3948.23271,-0.004096008554489422,0.00690617655375213,56.664093220950036,93891.59419999999
2025-01-10 16:00:00,93730.93,94062.94,93177.4,93645.05,2166.9421,-0.0009165530245035409,0.006907553790944849,53.09208279630306,93858.735
2025-01-10 17:00:00,93645.06,95836.0,93318.07,95793.05,2615.68539,0.022678564259284877,0.00804724203413837,66.49798271618923,93864.72059999999
2025-01-10 18:00:00,95793.04,95793.04,94581.87,94861.62,1989.46965,-0.009770937269822704,0.00827463683948306,57.16541053471327,93866.1956
2025-01-10 19:00:00,94861.62,95386.74,94373.85,95327.06,1188.49425,0.004894517688274478,0.007735184695281526,59.145536459202354,93892.12040000001
2025-01-10 20:00:00,95327.07,95442.15,94586.02,94672.05,1050.742,-0.006894901717289023,0.0077071491518100246,52.670102646281784,93900.7092
2025-01-10 21:00:00,94669.06,94923.05,94603.72,94613.26,443.76148,-0.0006211787052086748,0.007233095539401494,50.78645239104208,93908.0966
2025-01-10 22:00:00,94613.26,94955.54,94586.03,94767.7,342.72272,0.0016309985358212258,0.007238261238399421,50.574164747109556,93923.8506
2025-01-10 23:00:00,94767.69,94894.81,94657.39,94726.11,300.04587,-0.00043895893663031853,0.006504901993342295,49.55735951766266,93928.99339999999
2025-01-11 00:00:00,94726.1,94746.37,94360.65,94600.69,360.16333,-0.0013249050672865569,0.006493178271802929,45.768616874896864,93915.1886
2025-01-11 01:00:00,94600.7,94696.97,94214.38,94424.26,335.79125,-0.0018667382399411199,0.006065994805896376,45.55143962477319,93902.4616
2025-01-11 02:00:00,94424.26,94495.9,94180.0,94424.24,304.40657,-2.1180999577009718e-07,0.0060656272705578475,45.868589142497854,93888.2404
2025-01-11 03:00:00,94424.24,94429.84,94106.49,94206.95,275.47256,-0.0023038617962449007,0.006087800423337572,55.41177176136627,93872.70300000001
2025-01-11 04:00:00,94206.96,94316.09,93831.73,94063.29,409.40458,-0.0015261044749499296,0.006074085546798359,49.5316833986506,93858.429
2025-01-11 05:00:00,94063.29,94381.08,94013.51,94366.69,235.14105,0.0032202971331426597,0.006092864210443719,55.77260073472932,93865.20479999999
2025-01-11 06:00:00,94366.7,94441.87,94216.25,94216.25,150.60139,-0.0015954786993218522,0.00609678254282804,55.12621693805457,93861.045
2025-01-11 07:00:00,94216.26,94333.34,94151.51,94246.36,194.41264,0.00031953287982373446,0.00607039332183766,27.606725988643475,93856.5206
2025-01-11 08:00:00,94246.36,94408.34,94031.22,94074.79,226.92498,-0.0018221006771510322,0.006066096104096999,35.39450774239786,93856.1158
2025-01-11 09:00:00,94074.8,94329.8,94044.82,94329.45,197.65314,0.002703337834527239,0.006052233193030978,29.90982064821216,93878.273
2025-01-11 10:00:00,94329.46,94528.27,94300.01,94488.86,271.33726,0.0016885019029528605,0.006053630278820662,45.390820388178554,93907.4328
2025-01-11 11:00:00,94488.87,94791.67,94455.04,94625.65,313.77601,0.0014466370016314796,0.006054768827723841,50.299966589677645,93929.6134
2025-01-11 12:00:00,94625.66,94655.2,94528.01,94550.01,194.65011,-0.0007996800860206165,0.006032209666442485,44.52057208157348,93951.365
2025-01-11 13:00:00,94550.0,94606.11,94342.63,94400.01,233.44386,-0.001587721784954072,0.006021803963037026,42.21658933379156,93970.06059999998
2025-01-11 14:00:00,94400.01,94638.44,94307.25,94620.0,278.58075,0.0023276911193491844,0.00602613222232696,50.44098638445968,93994.0218
2025-01-11 15:00:00,94620.0,94647.05,94377.57,94410.26,185.10489,-0.0022191165168123266,0.00603461667971132,49.685070544198105,94042.4986
2025-01-11 16:00:00,94410.26,94708.12,94312.56,94448.14,278.46964,0.00040114710818231795,0.005973541834063113,50.52862539702187,94074.18539999999
2025-01-11 17:00:00,94448.14,94448.14,93984.55,94151.52,422.01065,-0.0031455013711856254,0.005992817243141378,48.815552734934414,94072.33540000001
2025-01-11 18:00:00,94151.51,94306.62,94121.0,94275.79,171.50586,0.001319023426246387,0.006000137696354305,54.578715115577516,94072.83219999999
2025-01-11 19:00:00,94275.79,94327.4,94084.64,94249.26,144.36313,-0.0002814480110216352,0.005260739270277269,47.12695422405972,94103.95520000001
2025-01-11 20:00:00,94249.27,94668.31,94200.89,94586.11,282.09991,0.003567661686381984,0.005189125600341784,58.292601992771466,94135.27519999999
2025-01-11 21:00:00,94586.12,95050.94,94575.75,94940.76,818.05763,0.0037424816221631454,0.0051643965208275555,63.591168871838896,94195.89860000001
2025-01-11 22:00:00,94940.75,95005.0,94561.0,94593.8,532.69589,-0.0036611833489559563,0.005213108488757254,59.50571247513748,94249.7102
2025-01-11 23:00:00,94593.8,94753.37,94541.66,94599.99,231.83722,6.543555158135084e-05,0.003062323657959389,55.45109449047378,94299.5332
2025-01-12 00:00:00,94599.99,94655.22,94422.13,94452.07,320.75584,-0.0015648602843617867,0.0025157860061515644,49.25527220317174,94339.4482
2025-01-12 01:00:00,94452.08,94589.46,94296.99,94580.0,300.67295,0.0013535271505095393,0.002348753096102575,49.07259555414712,94379.9984
2025-01-12 02:00:00,94580.0,94670.0,94480.58,94625.25,152.15196,0.0004783165463191611,0.001988994763894338,51.547651371164925,94416.9866
2025-01-12 03:00:00,94625.25,94699.0,94418.56,94622.4,210.90464,-3.011926436312016e-05,0.0019857230750521854,54.869221371237906,94447.3842
2025-01-12 04:00:00,94622.4,94650.0,94500.0,94587.99,132.27266,-0.00036372210193472794,0.0019625997964904532,49.23714878101106,94471.85680000001
2025-01-12 05:00:00,94587.99,94627.8,94500.0,94571.43,92.53877,-0.00017509040831606797,0.0019614489893130613,54.23047242069013,94489.36279999999
2025-01-12 06:00:00,94571.43,94616.0,94357.14,94381.78,163.50382,-0.0020073759390888705,0.0019805562248101116,48.38668896841447,94500.2446
2025-01-12 07:00:00,94381.78,94441.42,94274.01,94323.85,166.86151,-0.0006139721620364578,0.0019545606211496228,54.73967930911204,94507.585
2025-01-12 08:00:00,94323.85,94393.57,94109.0,94170.01,255.91064,-0.001632308173412118,0.001976140287436709,47.13724343985452,94505.9286
2025-01-12 09:00:00,94170.01,94222.41,93711.19,93906.22,541.72205,-0.0028051410109211903,0.001997510045950227,41.77275300031667,94494.20040000002
2025-01-12 10:00:00,93906.21,94056.04,93836.51,94015.16,438.14049,0.0011594211601002387,0.0019918683033487003,34.62601043691795,94480.9034
2025-01-12 11:00:00,94015.17,94348.64,94015.16,94255.1,306.5477,0.002548890407909996,0.001957718891699343,30.321554851448965,94470.1438
2025-01-12 12:00:00,94255.1,94600.0,94173.48,94328.2,414.09702,0.0007752542633541681,0.0019405150513778276,40.95552679970007,94452.3932
2025-01-12 13:00:00,94328.21,94730.04,94303.03,94663.78,602.3054,0.0035512655370896033,0.0020435580946763818,51.77422136185867,94444.1898
2025-01-12 14:00:00,94663.77,94994.49,94663.77,94811.0,444.18254,0.0015539802144247418,0.002024232369013085,59.98697822469782,94439.94099999999
2025-01-12 15:00:00,94811.0,95450.1,94675.54,95071.9,667.55246,0.0027480111603898536,0.0020261074533938004,62.743787436008944,94470.2344
2025-01-12 16:00:00,95071.91,95131.05,94791.43,95046.76,269.9185,-0.0002644664142544355,0.002009981564027674,61.03515982930588,94488.85699999999
2025-01-12 17:00:00,95046.76,95271.56,94984.36,95139.45,320.98582,0.0009747290020523711,0.0020016878640248645,62.92825387935145,94517.0276
2025-01-12 18:00:00,95139.46,95314.12,94916.0,94992.64,222.20274,-0.0015442951179532344,0.0020188043980656012,59.579373985009994,94543.9794
2025-01-12 19:00:00,94992.65,95055.93,94578.54,94650.26,508.48683,-0.003610790301037076,0.0021107442876224965,51.61675369476319,94521.1236
2025-01-12 20:00:00,94650.26,94800.0,94612.0,94687.69,183.55526,0.00039537768828282194,0.002069122458368801,56.6918523509313,94517.645
2025-01-12 21:00:00,94687.69,94727.28,94302.9,94352.7,336.21071,-0.003544114045083971,0.0021318413621084823,50.56287191493496,94498.15779999999
2025-01-12 22:00:00,94352.7,94362.92,93800.0,93962.91,831.05211,-0.0041397583203207685,0.0022583363574508494,46.30006788866274,94483.975
2025-01-12 23:00:00,93962.91,94563.82,93946.96,94545.06,724.3338,0.006176416314487002,0.0024667495628163455,60.247476789025505,94482.61099999999
2025-01-13 00:00:00,94545.07,95940.0,94463.32,95325.43,1259.9846,0.008220070365854381,0.0028694826067669162,67.29277363804567,94493.76559999998
2025-01-13 01:00:00,95325.43,95400.0,94081.38,94218.01,1000.51032,-0.011685264349574197,0.0036166900270393535,49.60169416899152,94483.60360000002
2025-01-13 02:00:00,94218.01,94500.0,93899.99,94217.43,622.98595,-6.155954527470655e-06,0.0035530464545084225,48.791630758489745,94475.9384
2025-01-13 03:00:00,94217.43,94408.17,93972.54,94269.23,603.07676,0.0005496410335255207,0.003480115269923555,45.411857189040056,94472.83780000001
2025-01-13 04:00:00,94269.23,94913.03,94202.76,94503.34,505.1076,0.0024803404437636965,0.003452244140421974,46.49315180916249,94474.4198
2025-01-13 05:00:00,94503.34,94543.28,94045.45,94181.37,415.64412,-0.003412786467982986,0.0035068376872588055,39.98871308989285,94473.9082
2025-01-13 06:00:00,94181.37,94327.35,93281.0,93637.37,1071.58867,-0.005792835382104848,0.003647869647202998,35.811005357908726,94465.38979999999
2025-01-13 07:00:00,93637.38,93947.3,93469.2,93590.24,659.49821,-0.0005034513979585161,0.00363477294511396,34.258971373297385,94449.8608
2025-01-13 08:00:00,93590.24,93661.55,92904.35,93039.1,1106.31398,-0.005906269637603747,0.0037689952547625173,31.657796990193944,94426.31780000002
2025-01-13 09:00:00,93039.11,93195.99,92644.11,92846.79,1308.31575,-0.0020691195938615722,0.0037774207052986377,32.575808810884226,94398.3264
2025-01-13 10:00:00,92846.79,92889.06,91372.17,91644.96,3461.57932,-0.013028734354033062,0.004402477837218827,26.00215471347512,94349.7298
2025-01-13 11:00:00,91644.96,91776.04,90833.12,90851.22,4194.4353,-0.0086987574762255,0.004613799057372361,24.247536898713477,94280.16519999999
2025-01-13 12:00:00,90851.23,91350.0,90300.0,90732.0,3847.56478,-0.001313117116556169,0.0046120652787512645,25.252574769025188,94205.028
2025-01-13 13:00:00,90732.0,91780.0,90583.24,91131.41,2635.60842,0.004392424426268885,0.004727421836326895,23.09981197882442,94135.1432
2025-01-13 14:00:00,91131.41,92300.0,89256.69,91833.03,6291.9394,0.007669506043702648,0.004992171418002888,22.13338695366315,94080.8036
2025-01-13 15:00:00,91833.03,93100.0,91570.0,92123.75,2993.71459,0.0031607450623114754,0.005029777977347814,30.785124725208235,94035.2784
2025-01-13 16:00:00,92123.75,92289.07,91250.0,91343.2,1967.4709,-0.008508940814108908,0.005216852795187306,26.930677175718998,93969.7424
2025-01-13 17:00:00,91343.21,92300.0,91250.0,91983.96,1292.83794,0.006990372940297033,0.005380357424362784,33.242159944034796,93921.21639999999
2025-01-13 18:00:00,91983.96,92405.39,91593.85,92077.65,1146.24803,0.0010180287795108639,0.00538301061844355,31.83844482479269,93873.8066
2025-01-13 19:00:00,92077.65,92534.1,91600.0,92312.18,1190.5701,0.0025438509973544294,0.00535798263041397,35.81938048599149,93837.01979999998
2025-01-13 20:00:00,92312.18,93783.12,91908.2,93575.53,1763.2631,0.013592823880940824,0.005960327667092821,49.577017783857755,93823.01460000001
2025-01-13 21:00:00,93575.53,94472.0,93401.84,94193.49,1762.73089,0.006582153233564888,0.006071060612336285,53.82732529441695,93821.8992
2025-01-13 22:00:00,94193.49,94727.15,94152.0,94399.98,918.81918,0.0021897903730503663,0.00608819872486263,59.02897754565303,93818.1766
2025-01-13 23:00:00,94399.99,94612.7,94164.77,94536.1,599.75632,0.001440910847216773,0.006091967126513159,61.292194240901466,93810.0834
2025-01-14 00:00:00,94536.11,94880.0,94346.22,94470.77,1089.7963,-0.0006912976507333606,0.00608752374013323,72.27330696509327,93807.6228
2025-01-14 01:00:00,94470.76,95041.17,94462.59,94834.5,793.93418,0.0038427926238041653,0.0060949250272338785,83.67966070740064,93812.313
2025-01-14 02:00:00,94834.5,95280.8,94749.57,94882.65,861.15357,0.0005075977689295855,0.006095169328675889,85.52172819093484,93820.92460000001
2025-01-14 03:00:00,94882.65,95112.61,94828.46,94861.4,558.39973,-0.00022398594410565813,0.006057336102349504,84.13085052843473,93826.5526
2025-01-14 04:00:00,94861.39,95149.32,94830.25,95119.19,552.62213,0.0027138578548379796,0.0060179421408659275,82.7279390967289,93836.4314
2025-01-14 05:00:00,95119.18,95464.71,94861.39,94916.08,680.63696,-0.002137604007298926,0.0059339739826566925,78.30364437308548,93842.305
2025-01-14 06:00:00,94916.08,95031.94,94753.42,95031.94,528.839,0.0012199128410862274,0.005739345074866871,93.21270254819449,93851.18399999998
2025-01-14 07:00:00,95031.93,95168.6,94838.56,94864.0,596.66211,-0.0017687586557507166,0.005319470177608484,87.94219165810333,93857.0354
2025-01-14 08:00:00,94863.99,95819.7,94860.11,95488.5,1555.26872,0.00656153442257363,0.005443218591358821,89.42167443731198,93879.16979999999
2025-01-14 09:00:00,95488.51,97371.0,95469.51,97159.44,2720.04616,0.017347519041015384,0.006257277457191448,92.05850912448021,93935.88160000001
2025-01-14 10:00:00,97159.43,97194.26,96579.31,96697.08,1394.49961,-0.004770134909246233,0.006337895874884627,81.45753426866304,93986.42300000001
2025-01-14 11:00:00,96686.09,96687.15,96336.92,96548.04,826.01262,-0.0015424972133928616,0.006304495083945321,76.20470060833213,94039.2594
2025-01-14 12:00:00,96548.04,96700.0,95972.58,95988.0,1369.94574,-0.0058175246512766595,0.00630539060664097,66.38431252785709,94078.71620000001
2025-01-14 13:00:00,95988.01,97263.02,95748.93,96336.0,2544.05682,0.0036188970674069297,0.0063203098996531554,67.79246506551937,94120.3342
2025-01-14 14:00:00,96336.0,97265.48,96029.73,96293.6,2135.64365,-0.00044022310885495305,0.006192932516282037,68.10119341980614,94159.64219999999
2025-01-14 15:00:00,96293.61,96974.82,96184.02,96471.65,2344.68602,0.0018473251857852434,0.006164030901319056,66.87981886530991,94195.79960000001
